GEO_ID,NAME,S2301_C04_001E,S2301_C04_001M
1400000US06037276604,"Census Tract 2766.04, Los Angeles County, California",3.8,2.7
1400000US06037277000,"Census Tract 2770, Los Angeles County, California",6.3,3.5
1400000US06037277100,"Census Tract 2771, Los Angeles County, California",3.7,2.6
1400000US06037277200,"Census Tract 2772, Los Angeles County, California",7.5,4.6
1400000US06037277400,"Census Tract 2774, Los Angeles County, California",11.6,8.2
1400000US06037278001,"Census Tract 2780.01, Los Angeles County, California",1.9,1.4
1400000US06037278102,"Census Tract 2781.02, Los Angeles County, California",5.9,2.6
1400000US06037291110,"Census Tract 2911.10, Los Angeles County, California",5.6,3.2
1400000US06037291120,"Census Tract 2911.20, Los Angeles County, California",9.7,6.4
1400000US06037291130,"Census Tract 2911.30, Los Angeles County, California",7.1,4.1
1400000US06037291210,"Census Tract 2912.10, Los Angeles County, California",13.6,4.3
1400000US06037291220,"Census Tract 2912.20, Los Angeles County, California",4.2,1.9
1400000US06037291300,"Census Tract 2913, Los Angeles County, California",2.1,1.5
1400000US06037292000,"Census Tract 2920, Los Angeles County, California",6.6,2.4
1400000US06037293201,"Census Tract 2932.01, Los Angeles County, California",9.3,3.3
1400000US06037293202,"Census Tract 2932.02, Los Angeles County, California",8.6,3.6
1400000US06037293301,"Census Tract 2933.01, Los Angeles County, California",2.3,2.1
1400000US06037293302,"Census Tract 2933.02, Los Angeles County, California",6.3,3.8
1400000US06037293304,"Census Tract 2933.04, Los Angeles County, California",7.8,3.7
1400000US06037293306,"Census Tract 2933.06, Los Angeles County, California",3.1,2.7
1400000US06037293307,"Census Tract 2933.07, Los Angeles County, California",6.9,4.3
1400000US06037294110,"Census Tract 2941.10, Los Angeles County, California",11.5,5.6
1400000US06037294120,"Census Tract 2941.20, Los Angeles County, California",15.1,5.2
1400000US06037294200,"Census Tract 2942, Los Angeles County, California",3.8,2.9
1400000US06037294301,"Census Tract 2943.01, Los Angeles County, California",2.7,2.3
1400000US06037294302,"Census Tract 2943.02, Los Angeles County, California",2.7,2.3
1400000US06037294410,"Census Tract 2944.10, Los Angeles County, California",10.1,4.8
1400000US06037294421,"Census Tract 2944.21, Los Angeles County, California",13.6,5.9
1400000US06037294510,"Census Tract 2945.10, Los Angeles County, California",9.3,4.5
1400000US06037294520,"Census Tract 2945.20, Los Angeles County, California",7.6,3.8
1400000US06037294610,"Census Tract 2946.10, Los Angeles County, California",2.7,1.8
1400000US06037294620,"Census Tract 2946.20, Los Angeles County, California",8.2,3.3
1400000US06037294701,"Census Tract 2947.01, Los Angeles County, California",4.1,2.3
1400000US06037294810,"Census Tract 2948.10, Los Angeles County, California",7.3,3.2
1400000US06037294820,"Census Tract 2948.20, Los Angeles County, California",12.6,3.7
1400000US06037294830,"Census Tract 2948.30, Los Angeles County, California",6.3,3.1
1400000US06037294900,"Census Tract 2949, Los Angeles County, California",6.9,2.6
1400000US06037295103,"Census Tract 2951.03, Los Angeles County, California",4.8,3.1
1400000US06037296210,"Census Tract 2962.10, Los Angeles County, California",8.5,4.3
1400000US06037296220,"Census Tract 2962.20, Los Angeles County, California",7.3,3.1
1400000US06037296300,"Census Tract 2963, Los Angeles County, California",10.6,5.8
1400000US06037296401,"Census Tract 2964.01, Los Angeles County, California",6.9,4.9
1400000US06037296402,"Census Tract 2964.02, Los Angeles County, California",8.6,6.2
1400000US06037296500,"Census Tract 2965, Los Angeles County, California",12.8,5.8
1400000US06037296600,"Census Tract 2966, Los Angeles County, California",13.1,4.7
1400000US06037296901,"Census Tract 2969.01, Los Angeles County, California",7.2,3.8
1400000US06037296902,"Census Tract 2969.02, Los Angeles County, California",6.2,3.9
1400000US06037297000,"Census Tract 2970, Los Angeles County, California",8.8,3.7
1400000US06037297110,"Census Tract 2971.10, Los Angeles County, California",8.6,3.9
1400000US06037297120,"Census Tract 2971.20, Los Angeles County, California",10.4,5.7
1400000US06037297201,"Census Tract 2972.01, Los Angeles County, California",4.6,3
1400000US06037297202,"Census Tract 2972.02, Los Angeles County, California",8.8,4
1400000US06037297300,"Census Tract 2973, Los Angeles County, California",7.6,3.8
1400000US06037297400,"Census Tract 2974, Los Angeles County, California",8.7,4.1
1400000US06037297500,"Census Tract 2975, Los Angeles County, California",2.1,2.4
1400000US06037297601,"Census Tract 2976.01, Los Angeles County, California",6.2,3.5
1400000US06037297602,"Census Tract 2976.02, Los Angeles County, California",9.2,4.2
1400000US06037300100,"Census Tract 3001, Los Angeles County, California",2.5,2.2
1400000US06037300200,"Census Tract 3002, Los Angeles County, California",4.8,2.5
1400000US06037300301,"Census Tract 3003.01, Los Angeles County, California",3.3,3.1
1400000US06037300400,"Census Tract 3004, Los Angeles County, California",4.2,2.3
1400000US06037300501,"Census Tract 3005.01, Los Angeles County, California",6.1,3.5
1400000US06037300502,"Census Tract 3005.02, Los Angeles County, California",6.3,2.9
1400000US06037300600,"Census Tract 3006, Los Angeles County, California",4.4,2.4
1400000US06037300701,"Census Tract 3007.01, Los Angeles County, California",3.3,2.4
1400000US06037300702,"Census Tract 3007.02, Los Angeles County, California",3.1,1.9
1400000US06037300800,"Census Tract 3008, Los Angeles County, California",5.9,3.1
1400000US06037300901,"Census Tract 3009.01, Los Angeles County, California",4.3,2.7
1400000US06037300902,"Census Tract 3009.02, Los Angeles County, California",7.2,3.2
1400000US06037301000,"Census Tract 3010, Los Angeles County, California",7.3,3.4
1400000US06037301100,"Census Tract 3011, Los Angeles County, California",6.4,2.9
1400000US06037301203,"Census Tract 3012.03, Los Angeles County, California",11.6,5
1400000US06037301204,"Census Tract 3012.04, Los Angeles County, California",5.6,3.3
1400000US06037301205,"Census Tract 3012.05, Los Angeles County, California",7.5,4.5
1400000US06037301206,"Census Tract 3012.06, Los Angeles County, California",7.5,3.2
1400000US06037301300,"Census Tract 3013, Los Angeles County, California",6.7,3.9
1400000US06037301400,"Census Tract 3014, Los Angeles County, California",3.8,2.3
1400000US06037301501,"Census Tract 3015.01, Los Angeles County, California",1.3,1.4
1400000US06037301502,"Census Tract 3015.02, Los Angeles County, California",10.5,5.7
1400000US06037301601,"Census Tract 3016.01, Los Angeles County, California",5.8,2.9
1400000US06037301602,"Census Tract 3016.02, Los Angeles County, California",11,3.8
1400000US06037301701,"Census Tract 3017.01, Los Angeles County, California",5.9,3.2
1400000US06037301702,"Census Tract 3017.02, Los Angeles County, California",9.6,4.2
1400000US06037301801,"Census Tract 3018.01, Los Angeles County, California",6.5,3.1
1400000US06037301802,"Census Tract 3018.02, Los Angeles County, California",7.3,4
1400000US06037301900,"Census Tract 3019, Los Angeles County, California",6.7,3.3
1400000US06037302002,"Census Tract 3020.02, Los Angeles County, California",11.6,5
1400000US06037302003,"Census Tract 3020.03, Los Angeles County, California",4.8,2.7
1400000US06037302004,"Census Tract 3020.04, Los Angeles County, California",13.3,6.4
1400000US06037302102,"Census Tract 3021.02, Los Angeles County, California",5.8,3.6
1400000US06037302103,"Census Tract 3021.03, Los Angeles County, California",9.8,3.4
1400000US06037302104,"Census Tract 3021.04, Los Angeles County, California",11.3,5
1400000US06037302201,"Census Tract 3022.01, Los Angeles County, California",6.8,3.8
1400000US06037302202,"Census Tract 3022.02, Los Angeles County, California",6,3.8
1400000US06037302301,"Census Tract 3023.01, Los Angeles County, California",8.4,3.7
1400000US06037302302,"Census Tract 3023.02, Los Angeles County, California",7.1,3.2
1400000US06037302401,"Census Tract 3024.01, Los Angeles County, California",13.3,7.2
1400000US06037302503,"Census Tract 3025.03, Los Angeles County, California",7.3,4.5
1400000US06037302504,"Census Tract 3025.04, Los Angeles County, California",12.3,5.7
1400000US06037302505,"Census Tract 3025.05, Los Angeles County, California",11.1,4.6
1400000US06037302506,"Census Tract 3025.06, Los Angeles County, California",8.1,3.8
1400000US06037310100,"Census Tract 3101, Los Angeles County, California",6.3,4.6
1400000US06037310201,"Census Tract 3102.01, Los Angeles County, California",6.7,3.6
1400000US06037310202,"Census Tract 3102.02, Los Angeles County, California",5.5,2.8
1400000US06037310300,"Census Tract 3103, Los Angeles County, California",5,2.5
1400000US06037310400,"Census Tract 3104, Los Angeles County, California",5.5,2.5
1400000US06037310501,"Census Tract 3105.01, Los Angeles County, California",5.6,3.2
1400000US06037310601,"Census Tract 3106.01, Los Angeles County, California",10,5.1
1400000US06037310602,"Census Tract 3106.02, Los Angeles County, California",5.4,2.5
1400000US06037310701,"Census Tract 3107.01, Los Angeles County, California",5.2,4.4
1400000US06037310702,"Census Tract 3107.02, Los Angeles County, California",5.3,2.7
1400000US06037310703,"Census Tract 3107.03, Los Angeles County, California",9.1,5
1400000US06037310800,"Census Tract 3108, Los Angeles County, California",5.2,2.1
1400000US06037310900,"Census Tract 3109, Los Angeles County, California",5.9,3.3
1400000US06037311000,"Census Tract 3110, Los Angeles County, California",9.2,6.3
1400000US06037311100,"Census Tract 3111, Los Angeles County, California",3,2.1
1400000US06037311200,"Census Tract 3112, Los Angeles County, California",5.5,3.3
1400000US06037311300,"Census Tract 3113, Los Angeles County, California",4.3,2.3
1400000US06037311400,"Census Tract 3114, Los Angeles County, California",7.3,3.1
1400000US06037311500,"Census Tract 3115, Los Angeles County, California",4.8,3
1400000US06037311600,"Census Tract 3116, Los Angeles County, California",7.4,3
1400000US06037311700,"Census Tract 3117, Los Angeles County, California",7.4,4.3
1400000US06037311801,"Census Tract 3118.01, Los Angeles County, California",4,2.6
1400000US06037311802,"Census Tract 3118.02, Los Angeles County, California",11.8,6
1400000US06037320000,"Census Tract 3200, Los Angeles County, California",-,**
1400000US06037320100,"Census Tract 3201, Los Angeles County, California",8,3
1400000US06037320201,"Census Tract 3202.01, Los Angeles County, California",6.1,4.4
1400000US06037320202,"Census Tract 3202.02, Los Angeles County, California",4.2,2.2
1400000US06037320300,"Census Tract 3203, Los Angeles County, California",7,3
1400000US06037400204,"Census Tract 4002.04, Los Angeles County, California",4.8,3.5
1400000US06037400205,"Census Tract 4002.05, Los Angeles County, California",4.1,3.6
1400000US06037400206,"Census Tract 4002.06, Los Angeles County, California",6.6,3.3
1400000US06037400207,"Census Tract 4002.07, Los Angeles County, California",6.4,3.1
1400000US06037400302,"Census Tract 4003.02, Los Angeles County, California",7.9,4.4
1400000US06037400304,"Census Tract 4003.04, Los Angeles County, California",4.2,2.2
1400000US06037400402,"Census Tract 4004.02, Los Angeles County, California",5.2,2.2
1400000US06037400403,"Census Tract 4004.03, Los Angeles County, California",7.3,3.3
1400000US06037400404,"Census Tract 4004.04, Los Angeles County, California",4.2,2.2
1400000US06037400501,"Census Tract 4005.01, Los Angeles County, California",9,3.4
1400000US06037400602,"Census Tract 4006.02, Los Angeles County, California",3.7,2.6
1400000US06037400603,"Census Tract 4006.03, Los Angeles County, California",6.1,3.2
1400000US06037400604,"Census Tract 4006.04, Los Angeles County, California",6.8,3.3
1400000US06037400800,"Census Tract 4008, Los Angeles County, California",10,3.1
1400000US06037400900,"Census Tract 4009, Los Angeles County, California",4,2.2
1400000US06037401001,"Census Tract 4010.01, Los Angeles County, California",7.4,3.5
1400000US06037401002,"Census Tract 4010.02, Los Angeles County, California",8.6,6.2
1400000US06037401101,"Census Tract 4011.01, Los Angeles County, California",7.6,4.4
1400000US06037401102,"Census Tract 4011.02, Los Angeles County, California",5.1,3.9
1400000US06037401201,"Census Tract 4012.01, Los Angeles County, California",7,4.2
1400000US06037401202,"Census Tract 4012.02, Los Angeles County, California",7.2,3.2
1400000US06037401203,"Census Tract 4012.03, Los Angeles County, California",7.5,3.1
1400000US06037401303,"Census Tract 4013.03, Los Angeles County, California",2.4,1.6
1400000US06037401304,"Census Tract 4013.04, Los Angeles County, California",0.7,1.4
1400000US06037401311,"Census Tract 4013.11, Los Angeles County, California",2,1.5
1400000US06037401312,"Census Tract 4013.12, Los Angeles County, California",3.2,2.2
1400000US06037401500,"Census Tract 4015, Los Angeles County, California",10.2,3.2
1400000US06037401601,"Census Tract 4016.01, Los Angeles County, California",4.2,3
1400000US06037401602,"Census Tract 4016.02, Los Angeles County, California",7.7,3.2
1400000US06037401603,"Census Tract 4016.03, Los Angeles County, California",4.7,3.4
1400000US06037401701,"Census Tract 4017.01, Los Angeles County, California",5.5,2.8
1400000US06037401703,"Census Tract 4017.03, Los Angeles County, California",9,4.3
1400000US06037401704,"Census Tract 4017.04, Los Angeles County, California",8,3.4
1400000US06037401800,"Census Tract 4018, Los Angeles County, California",2.4,1.7
1400000US06037401901,"Census Tract 4019.01, Los Angeles County, California",10.6,4.1
1400000US06037401902,"Census Tract 4019.02, Los Angeles County, California",5.9,3.3
1400000US06037402001,"Census Tract 4020.01, Los Angeles County, California",3.2,3
1400000US06037402002,"Census Tract 4020.02, Los Angeles County, California",5.6,2.7
1400000US06037402101,"Census Tract 4021.01, Los Angeles County, California",15.5,6.8
1400000US06037402102,"Census Tract 4021.02, Los Angeles County, California",8.4,3.9
